"region","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"South","Leslie","KY",NA,NA,34,13642,-7.800000191,5.199999809,4.099999905,0,6.599999905,16419,1.200000048,32.20000076,58.29999924,9.100000381,99.77275848,0.087963641,36.18237686
"South","Letcher","KY",NA,NA,80,27000,-11.89999962,6.900000095,4.800000191,890,6.699999809,18229,0.5,57.70000076,29.79999924,12,99.02592468,0.703703701,37.37036896
"South","Lewis","KY",NA,NA,27,13029,-10,7.800000191,5.699999809,914,6.699999809,19591,12.39999962,34.90000153,50.79999924,13.69999981,99.59321594,0.207230031,37.63911438
"South","Lincoln","KY",NA,NA,61,20045,7.5,8.300000191,5.900000095,1144,6.199999809,21239,17,42.59999847,44.09999847,12.80000019,96.50785828,3.098029375,29.6632576
"South","Livingston","KY",NA,NA,29,9062,-0.699999988,8.899999619,6.599999905,1555,5.400000095,25807,7.300000191,55.29999924,31.10000038,13.39999962,99.56963348,0.154491276,47.5833168
"South","Logan","KY",NA,NA,45,24416,3.299999952,8.399999619,6.699999809,2195,8.100000381,26170,12.60000038,45.90000153,41.90000153,11.80000019,91.06324005,8.539482117,36.24262619
"South","Lyon","KY",NA,NA,33,6624,9.899999619,9.800000191,7.900000095,1678,9.100000381,24940,6.5,58.59999847,30.29999924,10.80000019,92.88949585,6.53683567,40.80615997
"South","McCracken","KY",NA,NA,254,62879,3.900000095,9,7.199999809,6159,14.30000019,28476,1.899999976,49.09999847,39.20000076,11.30000019,89.36846924,10.05105019,43.18293762
"South","McCreary","KY",NA,NA,37,15603,1.700000048,6.699999809,4.5,897,4.599999905,12223,0.699999988,31.10000038,57.79999924,10,98.80151367,0.794718981,39.80003738
"South","McLean","KY",NA,NA,38,9628,-4.300000191,8.699999809,7,516,6.599999905,25386,11.10000038,53.79999924,32.79999924,12.80000019,99.40797424,0.47777316,42.88533401
"South","Madison","KY",4280,NA,135,57508,11.80000019,5.900000095,4.400000095,3949,19.10000038,27052,4.599999905,40.29999924,43.90000153,15.30000019,94.0756073,5.077554226,34.50128555
"South","Magoffin","KY",NA,NA,43,13077,-1.100000024,6,4.199999809,1435,4.599999905,13955,4.599999905,57.09999847,34.90000153,7.699999809,99.78588104,0.030588055,43.67209625
"South","Marion","KY",NA,NA,48,16499,-7.300000191,7,6,2840,6.400000095,22656,16,53.79999924,33.09999847,12.69999981,90.82975006,8.915692329,38.32959747
"South","Marshall","KY",NA,NA,91,27205,8.699999809,9.899999619,7.400000095,1850,9.600000381,27131,4.800000191,51.59999847,34.29999924,13.89999962,99.55890656,0.03675795,46.86270905
"South","Martin","KY",NA,NA,56,12526,-7.800000191,5.300000191,3.400000095,1513,6,18143,0.300000012,41.90000153,47.90000153,9.600000381,99.78444672,0.063867159,32.69200134
"South","Mason","KY",NA,NA,71,16666,-3.200000048,9.199999809,6.699999809,3079,10.19999981,24480,11.80000019,44.09999847,40.29999924,15.19999981,92.13968658,7.602303982,36.17544556
"South","Meade","KY",NA,NA,78,24170,5.900000095,4.199999809,2.700000048,657,11,25437,7.699999809,46,35.90000153,17.60000038,87.52172089,9.855192184,30.47165871
"South","Menifee","KY",NA,NA,25,5092,0.899999976,7.599999905,4.599999905,1579,4.900000095,16538,20.10000038,61.09999847,26,11.80000019,97.9379425,1.708562493,42.12490082
"South","Mercer","KY",NA,NA,78,19148,2.599999905,8.5,6.5,1389,8.899999619,27792,10.89999962,39.29999924,42,17,95.13787079,4.266764164,39.96762085
"South","Metcalfe","KY",NA,NA,31,8963,-5.300000191,8.800000191,6.900000095,1030,5,18543,23.29999924,44.70000076,44.09999847,10.69999981,97.15496826,2.488006353,42.54156113
"South","Monroe","KY",NA,NA,35,11401,-7.199999809,8.5,7.599999905,470,6.900000095,19602,13.89999962,26.10000038,65.09999847,8.300000191,96.70204163,3.069906235,50.89904404
"South","Montgomery","KY",NA,NA,99,19561,-1.899999976,7.400000095,5.599999905,2461,9.199999809,24542,6.900000095,48.40000153,34,17.20000076,95.52681732,4.17156601,38.9090538
"South","Morgan","KY",NA,NA,34,11648,8.300000191,6.699999809,5.699999809,1321,6.699999809,16031,15.39999962,60.20000076,28.10000038,11.30000019,99.01270294,0.858516455,37.86916351
"South","Muhlenberg","KY",NA,NA,65,31318,-3.700000048,8.5,6.699999809,1493,6.199999809,22507,3,60.20000076,27.10000038,12.39999962,95.56166077,4.10945797,41.87368393
"South","Nelson","KY",NA,NA,74,29710,13.10000038,6.400000095,4.800000191,2583,9.300000191,27216,8.399999619,46.59999847,38.5,14,93.5072403,6.095590591,39.28643417
"South","Nicholas","KY",NA,NA,35,6725,-4.900000095,9,7,738,6,22729,18.10000038,48.09999847,32.09999847,18.39999962,98.28996277,1.308550239,41.47211838
"South","Ohio","KY",NA,NA,36,21105,-2.700000048,8.399999619,7,1580,6.199999809,20965,7.5,45.40000153,38.20000076,16.10000038,98.78701782,0.84814024,42.00426483
"South","Oldham","KY",4520,NA,193,33263,31.20000076,4.099999905,2.599999905,2366,22.89999962,42143,2.5,32.79999924,49.70000076,17.20000076,95.65583038,3.598592997,50.02254868
"South","Owen","KY",NA,NA,27,9035,4.800000191,8.5,6.900000095,1813,7.400000095,25285,24,51.29999924,31,17.20000076,97.98561096,1.748754859,39.50193787
"South","Owsley","KY",NA,NA,26,5036,-9,8.300000191,7.099999905,887,9.800000191,11110,14.30000019,28.89999962,61.40000153,8.899999619,99.62271881,0.277998418,46.50516129
"South","Pendleton","KY",1642,1640,45,12036,15.60000038,6.900000095,5.199999809,775,6.800000191,26919,13.69999981,37.29999924,38.79999924,23.29999924,99.32701874,0.357261539,38.79195786
"South","Perry","KY",NA,NA,91,30283,-8,6.099999905,4.400000095,2389,6.699999809,19119,0.699999988,54.70000076,34.09999847,10.80000019,97.94274139,1.720437169,39.96631622
"South","Pike","KY",NA,NA,93,72583,-9.600000381,6.5,4.099999905,2076,7.699999809,20656,0.699999988,61.79999924,29.20000076,8.699999809,99.26842499,0.388520718,38.6894989
"South","Powell","KY",NA,NA,66,11686,7.5,6,4.5,1215,5.300000191,19540,4.300000191,46.09999847,35.90000153,17.29999924,99.04158783,0.70169431,43.13708878
"South","Pulaski","KY",NA,NA,78,49489,12.39999962,8.300000191,5.900000095,2619,9.199999809,21792,7.900000095,28.10000038,58.79999924,12.60000038,98.34710693,1.210369945,39.22891998
"South","Robertson","KY",NA,NA,21,2124,-5.5,10,7.5,281,7.699999809,23788,35.90000153,46.5,34.79999924,18,99.81167603,0.188323915,44.49152374
"South","Rockcastle","KY",NA,NA,47,14803,7.5,7.300000191,6,1281,5.900000095,18144,9.100000381,23.39999962,67.09999847,9.100000381,99.70951843,0.020266162,33.08113098
"South","Rowan","KY",NA,NA,75,20353,10.10000038,5.599999905,4.400000095,3672,17.29999924,19432,3.700000048,48.90000153,33.90000153,16.70000076,97.67110443,1.518203735,35.73920441
"South","Russell","KY",NA,NA,60,14716,11.10000038,9.399999619,6.699999809,1470,6.199999809,20991,13.80000019,26.79999924,63.70000076,9.199999809,99.24571991,0.625169873,49.50394058
"South","Scott","KY",4280,NA,89,23867,15.89999962,6.099999905,4.800000191,4812,15.19999981,31390,8.399999619,39.20000076,41.09999847,19.39999962,93.01965332,6.32672739,38.85280991
"South","Shelby","KY",NA,NA,67,24824,10.69999981,7.199999809,5.900000095,3431,12.89999962,33376,14.10000038,42.09999847,43.59999847,13.89999962,89.50209808,9.885594368,42.07621765
"South","Simpson","KY",NA,NA,66,15145,5.699999809,8,6.400000095,2582,8.800000191,25533,6.199999809,48.5,39,12.10000038,88.57048798,11.00693321,38.56058121
"South","Spencer","KY",NA,NA,38,6801,18.79999924,7,5.099999905,1401,9.899999619,26192,17.70000076,43.70000076,41.20000076,14.69999981,98.08851624,1.661520362,46.56668091
"South","Taylor","KY",NA,NA,81,21146,3,8,6.099999905,1817,10.10000038,25912,9.699999809,39.40000153,48.40000153,11.69999981,94.66092682,5.112077713,42.18291855
"South","Todd","KY",NA,NA,29,10940,-6.900000095,9,7,907,7.099999905,24324,15.89999962,44.20000076,40.20000076,14.60000038,88.60146332,10.95063972,38.40950775
"South","Trigg","KY",NA,NA,25,10361,15.89999962,11.80000019,7.599999905,2165,11.39999962,24885,7.5,50.20000076,37.5,11.80000019,87.81005859,11.84248638,46.85840988
"South","Trimble","KY",NA,NA,42,6090,0.300000012,7.800000191,6.099999905,848,7.300000191,27049,18.39999962,53.70000076,30,15.69999981,99.55664825,0.032840721,43.20196915
"South","Union","KY",NA,NA,47,16557,-8.399999619,7,5.300000191,3351,8.899999619,30317,6.300000191,57.90000153,28,13.80000019,83.96448517,15.37114239,34.66207504
"South","Warren","KY",NA,NA,145,76673,9.899999619,6.300000191,4.800000191,5935,19.20000076,30016,4.900000095,38.59999847,49.29999924,11.80000019,90.7307663,8.151500702,38.99156189
"South","Washington","KY",NA,NA,35,10441,-2.400000095,8.699999809,6.800000191,1892,7.5,22668,20.5,42.79999924,44.70000076,11.5,90.82463074,8.744373322,44.96695709
"South","Wayne","KY",NA,NA,39,17468,5.5,8.199999809,5.800000191,1028,5.5,15967,8.699999809,38.70000076,52.40000153,8.600000381,97.88184357,1.820471764,37.25097275
"South","Webster","KY",NA,NA,41,13955,-8,8.600000381,8,285,6,25759,7.300000191,59.70000076,24.89999962,15.10000038,93.86599731,5.632390022,40.59476852
"South","Whitley","KY",NA,NA,77,33326,2,7.300000191,5.599999905,1468,11.30000019,18021,0.699999988,37.79999924,49.29999924,12.60000038,99.01277924,0.639140606,36.5090332
"South","Wolfe","KY",NA,NA,31,6503,3.599999905,6.900000095,4.900000095,153,7.699999809,12469,14.39999962,62.40000153,26,11.10000038,99.7385788,0.123020142,41.27325821
"South","Woodford","KY",4280,NA,109,19955,17.29999924,6.099999905,4.5,2651,19.5,37167,9.5,36.20000076,45.79999924,17.60000038,92.99924469,6.48459053,43.72337723
"South","Acadia","LA",3880,NA,86,55882,-0.100000001,6.800000191,5.099999905,3336,8.399999619,19604,2.299999952,50,36.70000076,12.80000019,81.47882843,18.215168,43.96406555
"South","Allen","LA",NA,NA,30,21226,5.800000191,7.199999809,5.699999809,1255,6.699999809,19513,2.5,56.20000076,30.60000038,12.39999962,76.83029938,21.18157005,47.19212341
"South","Ascension","LA",NA,NA,209,58214,21.70000076,4.800000191,3.200000048,2747,9.300000191,31529,1,47,37,15.5,76.40773773,22.79176903,47.66550827
"South","Assumption","LA",NA,NA,67,22753,2.400000095,6.300000191,4.5,737,6.699999809,23171,1.399999976,53.90000153,28,13,67.12521362,32.29903793,45.94119644
"South","Avoyelles","LA",NA,NA,47,39159,-5.5,8.300000191,6.699999809,1906,7.400000095,16803,4.099999905,52.5,29.29999924,12.89999962,72.33075714,27.03082275,42.26103973
"South","Beauregard","LA",NA,NA,27,30083,4.699999809,6.300000191,4.599999905,2278,13,26851,2.599999905,40.09999847,40.79999924,16.79999924,83.90785217,14.92204857,41.72123718
"South","Bienville","LA",NA,NA,19,15979,-3.900000095,8.899999619,9.399999619,0,9.300000191,21008,3.099999905,52.5,32.5,11.19999981,56.23630905,43.48832703,46.51104736
"South","Bossier","LA",7680,NA,103,86088,7.099999905,5.599999905,3.5,5481,15.5,30042,0.600000024,34.5,47.59999847,14.80000019,77.86219025,20.18980598,38.10171127
"South","Caddo","LA",7680,NA,279,248253,-2.400000095,7.5,5.800000191,8832,18.20000076,27301,0.200000003,46.5,41.59999847,11.5,59.04460526,40.0845108,41.36022568
"South","Calcasieu","LA",3960,NA,160,168134,2.599999905,6.599999905,4.300000191,6206,14.69999981,29180,0.400000006,48.09999847,35.59999847,15.69999981,76.23740387,22.86569023,41.55138016
"South","Caldwell","LA",NA,NA,18,9810,-9.100000381,8,7.099999905,1578,9.300000191,19620,4.900000095,44,37.40000153,13.89999962,81.24362946,17.94087601,47.7471962
"South","Cameron","LA",NA,NA,7,9260,-2.299999952,6,4,1329,7.900000095,28281,2.799999952,45.79999924,30.60000038,22.89999962,93.79049683,5.431965351,46.84665298
"South","Catahoula","LA",NA,NA,16,11065,-9.699999809,7.400000095,6,0,8.699999809,19356,5.400000095,47,36.09999847,14.10000038,73.52914429,25.97379112,49.44419479
"South","Claiborne","LA",NA,NA,23,17405,0.800000012,8.899999619,8.699999809,2554,10.10000038,20739,2,46.59999847,37.09999847,13.19999981,53.50761414,46.19936752,40.19534683
"South","Concordia","LA",NA,NA,30,20828,-9.100000381,7.5,5,2545,9.100000381,21153,2,46.79999924,35.20000076,14.39999962,63.20338058,36.47013474,43.9216423
"South","De Soto","LA",NA,NA,29,25346,-2.700000048,7.800000191,6.699999809,92,9.5,20633,2.200000048,51.5,33.09999847,12.30000019,55.24737549,43.95565414,43.48220444
"South","East Baton Rouge","LA",760,NA,859,380105,6.900000095,5.699999809,3.5,11252,27.5,34198,0.100000001,41.20000076,48.59999847,9.699999809,63.30198288,34.8135376,43.85393524
"South","East Carroll","LA",NA,NA,23,9709,-18.70000076,7.300000191,6.400000095,0,10.30000019,11362,4.300000191,54.40000153,33.79999924,8.399999619,34.5555687,64.79554749,34.76156235
"South","East Feliciana","LA",NA,NA,44,19211,4.400000095,6.099999905,4.699999809,0,8.899999619,22767,2.099999905,51.79999924,35.59999847,11.80000019,52.16802979,47.28020477,41.09624863
"South","Evangeline","LA",NA,NA,51,33274,1.200000048,7.599999905,5.800000191,1858,8.300000191,16813,2.200000048,52.29999924,31.39999962,13,73.34555817,26.14954567,49.21560287
"South","Franklin","LA",NA,NA,36,22387,-8.199999809,8.100000381,7.199999809,1714,10.30000019,18596,8.699999809,42.79999924,40.29999924,13.60000038,68.2449646,31.44682121,43.11877441
"South","Grant","LA",NA,NA,27,17526,5.300000191,7.599999905,6.099999905,2050,9.600000381,21115,1.399999976,39.59999847,40.79999924,14.89999962,84.78831482,14.49275398,44.95035934
"South","Iberia","LA",NA,NA,121,68297,9.199999809,6.199999809,4.400000095,4259,9,24354,1.100000024,42.70000076,39,14.19999981,68.72922516,29.50934982,44.70181656
"South","Iberville","LA",NA,NA,50,31049,-3.400000095,6.400000095,4.5,7735,8.899999619,25322,1.899999976,52.70000076,33.40000153,9.899999619,53.20300293,46.3299942,50.22383881
"South","Jackson","LA",NA,NA,27,15705,-10.30000019,8.899999619,8,992,9.199999809,23690,1.899999976,44.5,40.59999847,11.69999981,70.45526886,29.21999359,48.17573929
"South","Jefferson","LA",5560,NA,1496,448306,0.699999988,6.400000095,3.799999952,9215,18.79999924,32446,0,34.40000153,53.70000076,11.39999962,78.33265686,17.63125992,41.72105789
"South","Jefferson Davis","LA",NA,NA,48,30722,-3.599999905,7.400000095,5.400000095,5879,8,21116,3,50.70000076,32.59999847,16.10000038,80.46676636,18.9961586,45.04264069
"South","Lafayette","LA",3880,NA,635,164762,14.19999981,4.900000095,3.400000095,6385,22.5,30343,0.5,39.79999924,45.20000076,12.69999981,76.07336426,22.36316681,43.5549469
"South","Lafourche","LA",3350,NA,80,85860,5.099999905,5.800000191,3.599999905,1250,10,24219,0.800000012,45.40000153,35.79999924,14.19999981,84.28954315,12.46564198,41.51525879
"South","La Salle","LA",NA,NA,22,13662,-19.29999924,8.600000381,7,1228,7.900000095,22447,0.800000012,35.5,45.59999847,14.80000019,89.81847382,9.200702667,49.20948792
"South","Lincoln","LA",NA,NA,90,41745,6.900000095,5.900000095,4.900000095,5697,26.20000076,26736,1.100000024,43.5,43.59999847,10.60000038,58.97712326,39.74128723,39.67181778
"South","Livingston","LA",760,NA,114,70526,25.70000076,5.199999809,3,1433,8.699999809,29281,0.899999976,36.59999847,47.09999847,15.80000019,93.96392822,5.558233738,44.55236435
"South","Madison","LA",NA,NA,19,12463,-22.5,7.400000095,6.5,227,9.199999809,15422,4.599999905,54.29999924,33.29999924,9.199999809,39.80582428,59.49610901,40.9692688
"South","Morehouse","LA",NA,NA,40,31938,-8.399999619,8.199999809,6.400000095,1239,10.5,21150,1.200000048,44.70000076,39.79999924,12.80000019,58.18774033,41.52733231,42.15354919
"South","Natchitoches","LA",NA,NA,29,36689,-8,7.199999809,5.900000095,3084,16.39999962,19695,2.099999905,47.20000076,38.5,10.89999962,60.93651962,37.55621719,40.28182983
"South","Orleans","LA",5560,NA,2711,496938,-12.19999981,7.400000095,5.599999905,10830,22.39999962,22182,0,67.5,26.39999962,5.5,34.9246788,61.92482758,39.71300125
"South","Ouachita","LA",5200,NA,237,142191,4.099999905,6.400000095,4.800000191,7402,18.89999962,26284,0.400000006,36.90000153,48.79999924,11.69999981,68.12667847,31.0118084,39.73669052
"South","Plaquemines","LA",5560,NA,31,25575,-0.699999988,5.099999905,2.799999952,3081,7.5,26523,1,39.70000076,44.59999847,15.39999962,72.42228699,23.24144745,44.01564026
"South","Pointe Coupee","LA",NA,NA,41,22540,-5.699999809,7.199999809,5.599999905,0,9.699999809,22942,2.599999905,57.5,31.5,10.19999981,58.54480743,41.14906693,50.23070145
"South","Rapides","LA",220,NA,99,131556,-3.5,7,5,4603,14.60000038,25048,1.100000024,40.20000076,43.90000153,12.69999981,70.68396759,27.97667885,39.43719864
"South","Red River","LA",NA,NA,24,9387,-11.30000019,8.699999809,6.800000191,0,8.699999809,18331,2.299999952,50.40000153,35.20000076,12.10000038,61.27623367,38.2337265,49.85618591
"South","Richland","LA",NA,NA,36,20629,-8.300000191,8.300000191,7.300000191,0,10.69999981,19096,7.099999905,41.59999847,42.79999924,11.80000019,63.1150322,36.54563904,43.15769196
"South","Sabine","LA",NA,NA,27,22646,-9.199999809,9.699999809,6.800000191,0,8.300000191,20705,2.900000095,44.59999847,38.40000153,13,79.21487427,17.59251022,41.27881241
"South","St. Bernard","LA",5560,NA,144,66631,4.5,7.5,3.799999952,0,7.300000191,29234,0,37.40000153,49,13.10000038,93.34844208,4.668997765,49.43344879
"South","St. Charles","LA",5560,NA,156,42437,19.10000038,4.599999905,2.799999952,6083,14.80000019,35355,0,42.20000076,43.90000153,12.39999962,74.55286407,24.16052055,49.19527817
"South","St. Helena","LA",NA,NA,24,9874,1.100000024,6.5,5.699999809,0,7.699999809,19540,5.199999809,60.79999924,27,10.5,47.85294724,51.92424393,56.89690018
"South","St. James","LA",5560,NA,84,20879,-3.5,5.599999905,4.199999809,0,8.100000381,27349,1.299999952,59.09999847,29.79999924,8.899999619,50.21313095,49.60486603,53.57536316
"South","St. John the Baptist","LA",5560,NA,188,39996,29,4.199999809,2.900000095,4022,11.39999962,32209,0,50.29999924,37.70000076,10.80000019,62.60375977,36.0511055,44.63196182
"South","St. Landry","LA",3880,NA,87,80331,-3.599999905,7,5.300000191,1521,9.699999809,18514,2,55.40000153,32.29999924,11.60000038,59.17018509,40.32316208,45.82913208
"South","St. Martin","LA",3880,NA,60,43978,10.80000019,5.699999809,3.599999905,1371,6.699999809,21851,1.700000048,55.09999847,28.89999962,12.60000038,65.50093079,33.04379272,46.44594955
"South","St. Mary","LA",NA,NA,95,58086,-9.699999809,5.599999905,3.900000095,3963,8.300000191,23791,0.5,45.40000153,37.5,13.89999962,64.88310242,31.56870842,40.35395813
"South","St. Tammany","LA",5560,NA,183,144508,40.90000153,5.699999809,3.200000048,3916,23.10000038,35033,0.600000024,29.5,56.5,13.5,87.75016022,11.01461506,46.30954742
"South","Tangipahoa","LA",NA,NA,111,85709,9,6.300000191,4.800000191,13229,12.89999962,20984,2.200000048,44.40000153,41.29999924,13.5,70.70552826,28.61659813,39.95496368
"South","Tensas","LA",NA,NA,11,7103,-20.70000076,9.300000191,7.599999905,0,11.69999981,13823,7,51,35.29999924,10.80000019,46.34661484,53.28734207,45.98057175
"South","Terrebonne","LA",3350,NA,80,96982,5.699999809,5.199999809,3.200000048,4905,9.399999619,24710,0.300000012,38.40000153,42.29999924,15.89999962,77.41848755,16.53090286,35.74271393
"South","Union","LA",NA,NA,24,20690,-1.700000048,8.800000191,6.699999809,8604,11,22533,2.799999952,39.79999924,44,12,71.77380371,27.87336922,48.66602325
"South","Vermilion","LA",NA,NA,43,50055,3.900000095,7.300000191,5.800000191,657,8.800000191,21815,3,52.59999847,30.10000038,13.30000019,84.38117981,13.89671326,46.83647919
"South","Vernon","LA",NA,NA,48,61961,19.79999924,3.5,2.400000095,3029,10.30000019,20555,1.299999952,40.70000076,40,15.69999981,73.96265411,20.76628876,23.83273315
"South","Washington","LA",NA,NA,64,43185,-2.799999952,8.5,5.900000095,3523,8.600000381,19678,2.599999905,48.5,38.5,12.30000019,68.70209503,30.97371864,43.42480087
